id,created_at,text,label
1534209308845410000,07/06/22 23.22,Aku punya voucher shopeefood 30k tanpa minimal pesanan. Kayanya besok mau beli richeese deh__ atau ga gacoan/kfc. Gaš https://t.co/P7FBfW4TI0,positif
1534208914828410000,07/06/22 23.21,penyakit shopeefood jam segini ni,netral
1534203945236990000,07/06/22 23.01,Gara2 ios16 sy jadi berhemat karena gabisa bayar pesenan shopeefood________,netral
1534197361672540000,07/06/22 22.35,"Order grab, grab salah hantar. Order shopee food, dapat salah juga. Order lotus home delivery 8pm-10pm delayed 4-5š https://t.co/yykuPanl8i",negatif
1534197194613330000,07/06/22 22.34,kenapa biaya lahanan shopeefood skrg jadi 5k __________,negatif
1534196717692030000,07/06/22 22.32,"@Askrlfess ndaaaboleeeeh nder, mending kamu liat shopeefood yuk, banyak makanan enak jam seginiii, mam sambil cerita cerita sini di dm",positif
1534191777225130000,07/06/22 22.13,@penobarbital adaa shopee food tapi gapernah nyoba beli di shopee food,negatif
1534191340925630000,07/06/22 22.11,Seneng bgtt pesen makan di shopeefood dapet driver yg sopan bgtt,positif
1534190647552270000,07/06/22 22.08,"shopeefood mahal banget ya sekarang, dibanding punya sebelah.",negatif
1534190197659050000,07/06/22 22.07,@ipb_menfess Kalau males keluar kost bisa pesen via Shopee food nih,positif
1534189974622700000,07/06/22 22.06,"laper, yg enak di shopeefood jam segini apa yh",netral
1534187571655640000,07/06/22 21.56,"Bye bye @shopeefood_id , biaya lain2 dan ongkir anda sudah doluar budget~",negatif
1534186205645920000,07/06/22 21.51,"@kithlykind Alamat lu, ada shopee food ga disana gw kere banget mau pake gofud",netral
1534185502458650000,07/06/22 21.48,@bunaALL ketuk shopeefood Bun__ kebetulan belum mam nih hehehe __,netral
1534182769903170000,07/06/22 21.37,@FOOD_FESS Semoga nanti rejekinya bertambah ya nder______ makasih udah berjuang! Btw daftarin ke gofood/grabfood/shopš https://t.co/cajOTdqVJw,positif
1534182743365500000,07/06/22 21.37,@txtdarigajelas ternyata peribahasa naik shopee food ke kantor itu bukan kabar burung lagi,positif
1534181908828910000,07/06/22 21.34,gila shopeefood biaya layanan nya nambah lagi jd 6rb __,negatif
1534181843095890000,07/06/22 21.33,@sbyfess Pengen ngunu ng ayang tp ng omah e ayang ganok gofood karo shopeefood padalan ng kos sering gabut terus isš https://t.co/Rx0q9Ik9PM,negatif
1534181546298530000,07/06/22 21.32,"@meogudon @FOOD_FESS promo 6.6 di shopeefood, beli 30rb+ bisa dipakein voucher lg -ns",positif
1534181414681260000,07/06/22 21.32,@ryucheell @FOOD_FESS promo 6.6 di shopeefood nder trs bisa dipakein voucher lg klo beli 30rb+,positif
1534178828657930000,07/06/22 21.21,"Sate ayam for the rescue, tapi shopeefood karena aku 5L __",positif
1534177742832300000,07/06/22 21.17,"@skipajasis semangat bm japchae, tolong sekalian shopeefood ke saya juga ygy ________",netral
1534177652650540000,07/06/22 21.17,@paebullong iyaa woy cuman di shopeefood doank gue bisa order mie gacoan,positif
1534176452966750000,07/06/22 21.12,Mahalnya shopee food ____,negatif
1534175180603350000,07/06/22 21.07,Knp sih tmn2 w pada baru tau kalau shopeefood &amp; gofood bisa diliat comment review sama foto2 reviewnyaa knp kalianš https://t.co/hJ4HGoVa8M,netral
1534175158084150000,07/06/22 21.07,@kithlykind Gw minta alamat shopee food ada ga disitu,netral
1534174741137080000,07/06/22 21.05,"Asli yah jangan pake nomer yg kalian pake buat shoopefood atau perfoodš an dah , ternyata yng daftarin nomerku buatš https://t.co/T8Kdy0yIX2",negatif
1534172505547900000,07/06/22 20.56,@dongcih mls bgt liat iklan shopee cod sm shopeefood,negatif
1534170208562060000,07/06/22 20.47,"ini promo gofood sama shopeefood mana semua ya allah lg pengen malah gada promo, pas ga pengen malah melimpah ruah __",netral
1534169596692820000,07/06/22 20.45,"Loh, itu berarti gofood mekdi aja, Dede Raya. Kalau shopee food atau grabfood kayaknya enggak, deh. Coba aja?

Permš https://t.co/jl642xmIMr",netral
1534169388189830000,07/06/22 20.44,"Loh, itu berarti gofood mekdi aja, Dede Raya. Kalau shopee food atau grabfood kayaknya enggak, deh. Coba aja?",netral
1534168822428490000,07/06/22 20.42,@harapanortu2 Yang ada buat co terus kalau gak ya buat shopeefood sih wkwwk kalau aku ya,netral
1534164465587200000,07/06/22 20.24,@FOOD_FESS Semangat yaa nder! Semoga segera lakuu _ coba dibuat pre order ajaa di whatsapp sender serta daftarin diš https://t.co/tfHF7gwL7b,positif
1534163160206570000,07/06/22 20.19,"Akun w yg lama ke suspend gara2 pake voucher shopee food. Lah kirain selama bisa dipake yaudah kan, katanya melebihš https://t.co/FoKjyHsOv7",negatif
1534160218678270000,07/06/22 20.07,"Udah lama2 scroll shopee food, grab food, pas mau check out ga tega di rumah ada makanan ntar mubazir. Begitu saja terusss __",netral
1534158180984320000,07/06/22 19.59,"selesai makan, orderan shopeefood dtang;
langsung balik depok - priok 2,5 jam

dan skarang tinggal lurusin kaki nih, pegel banget busettt",netral
1534157034114980000,07/06/22 19.55,ptutlah lama tunggu shopee food tak sampi sampaiš.aku top up shopee food je tapi tak buat payment ________,netral
1534153542239280000,07/06/22 19.41,cek dm @shopeefood_id,netral
1534153271278850000,07/06/22 19.40,"@DampingNovianus @2021widyadipta Btw, akun shopee food dah ada ya. Sept gw minta si T buat bikin akun grab food.",positif
1534151640995230000,07/06/22 19.33,"pesen maxim, drivernya pake jaket grab dan helm shopeefood.  gw pas lg pake masker souvenir dr gojek. Paket lengkap dalam satu trip__",netral
1534151579171170000,07/06/22 19.33,"dan waktu mereka  masih di parkiran kok ya pake pas banget shopee food aing dateng __
terus dengan terpaksa salah saš https://t.co/9WdM4yyWxU",netral
1534151301604730000,07/06/22 19.32,@inoselling eh itu dimanaaaa? gofood grabfood apa shopeefood,netral
1534150889832820000,07/06/22 19.30,"anjirlah pdhl niat mau hemat, tp boros2 jg pas liat diskonan shopeefood __ besok mam warteg aja lah :(",negatif
1534148381034980000,07/06/22 19.20,@loowdzy puyeeng mikirin shopeefood sama greeb anjir temenin gua lah ke pusat nya,negatif
1534140149189120000,07/06/22 18.48,"@fleuxxx @avre96 cari aja ka grab/shopeefood makaroni ngehe, makaroni merona",netral
1534139452498400000,07/06/22 18.45,"Apapun yang di atas 20k di shopeefood menurut gw mahal, dan butuh pertimbangan lagi untuk di pesan. Apalagi klo awaš https://t.co/yMJqBq1qI4",negatif
1534138830760340000,07/06/22 18.42,Papasan sama mas-mas shopee food naik gojek,netral
1534135485039190000,07/06/22 18.29,"Sejam milih shopee food, giliran udah dipesen ngantuk__kenapasiii",negatif
1534130681319610000,07/06/22 18.10,@Alarsszz @shopeefood_id Bisaaa kak lgsung chat agen shopee nanti dibalikkin dalam jumlah biaya masuk ke shopeepay,positif
1534126072853170000,07/06/22 17.52,sumpah mau makasih bgt buat yg nyiptain shopeefood KARNA UANGKU TERSELAMATKAN BGT KLO PAKE SHOPEEFOOD________________________,positif
1534121558779670000,07/06/22 17.34,order shopeefood tp ditolak__,negatif
1534121351912390000,07/06/22 17.33,@eatmesushimee @FFOODFESS ada di gofood/shopeefood ga kak?,netral
1534121016816870000,07/06/22 17.32,"tolong tahan aku untuk shopee food, aku tiap gabut kenapa pengennya shopee food. kemarin habis makan nasi aja sempeš https://t.co/FEXIvvEzpC",netral
1534119402982980000,07/06/22 17.25,Inget ya promonya berlaku jam 11.00 - 18.00 hanya di aplikasi Shopeefood. Buruan set reminder #Solarians karena perš https://t.co/8gBSHZQqUP,positif
1534118296936920000,07/06/22 17.21,"yang punya voucher gofood, grabfood atau shopeefood, sebut minbel yaah sama yg bisa via qris #zonauang #zonajajan #zonaba",positif
1534118080422390000,07/06/22 17.20,shopee food biaya layanan nya mahal bgt sih anjir 5ribu,negatif
1534117349334260000,07/06/22 17.17,"Asli cuman pengen tau kenapa. Biar kedepannya aku lebih hati-hati dalam bertransaksi, ngasih tau temen juga. Soalnyš https://t.co/N8u4viYI7X",negatif
1534114311421200000,07/06/22 17.05,@undipmenfess aku shopeefood lebih banyak nder drpd grab ama gojek ____,positif
1534113735027360000,07/06/22 17.03,daritadi buka shopee food pindah ke gofood ada kali hampir 1jam-an tp ga kebeli apa2 gaada yg sregggh__ mau keluar beli cemilan mager huft,negatif
1534112592104260000,07/06/22 16.58,@convomf saran shopeefood/gofood dimakan bareng keluarga yang lagi nobar sore_ gini dong ____,netral
1534110602225850000,07/06/22 16.50,"@undipmenfess klo di shopeefood ada nasgor lancar barokah 354, coba dulu sapa tau cocok. soalnya tiap orang beda selera nasgor",netral
1534109126178980000,07/06/22 16.44,bisa gasih sehari aja stop shopeefood???!!!________________ aku mau kaya raya,netral
1534108607108640000,07/06/22 16.42,"@sanityseclips @ketololan_tolol Online bang
Tp kalau setau ku ya bang, ini cuma setau ku, sekarang udah gak ada lg,š https://t.co/JE4y2zXDLD",negatif
1534106171514450000,07/06/22 16.33,"beberapa hari lalu beli nasi goreng &amp; kwetiaw langsung ke warungnya habis 53k,
sore ini cek menu yang sama di shopeš https://t.co/A19eFjwTtn",positif
1534104037154790000,07/06/22 16.24,"Betul la orang kata kalau mamai jangan scroll grabfood, foodpanda, shopeefood dan seangkatan dengannya. Tiba2 perasš https://t.co/ILbQbcoO6K",negatif
1534103736439650000,07/06/22 16.23,UMSFess- info sewa akun shopeefood daerah ums,netral
1534101613522000000,07/06/22 16.15,@subschfess kembaliannya 0 karena belinya pake shopeefood __,netral
1534096738532740000,07/06/22 15.55,Yaallah gw ngakak bgt liat komenan penilaian di shopeefood mo nangis __,positif
1534096037128060000,07/06/22 15.52,Sekali lagi masih bersahabat dengan shopee food __,positif
1534095871373060000,07/06/22 15.52,"Rugi btui beli goreng pisang guna shopee food hahahaha, sejuk n tk sdp",negatif
1534091221643440000,07/06/22 15.33,ugm_fess fapet milk cepet2 ada di shopee food/grab mart/ gomart dong__ enak banget kalo bisa pesen lewat situ,netral
1534089094766090000,07/06/22 15.25,"bete banget wueueue, mau pesen makanan pake shopeefood ga nyampe areanya dong pdhal gue di perumahan banyak penghunš https://t.co/Z8rCVGoAIk",negatif
1534083354861050000,07/06/22 15.02,MAU SHOPEEFOOD TAPI GAPUNYA SHOPEEPAY______,negatif
1534083050287430000,07/06/22 15.01,"@R_AninJKT48 Iya,mau pesen shopeefood aja error mulu",negatif
1534081924284620000,07/06/22 14.56,Goto 400 ku gajajan shopeefood,negatif
1534081484557930000,07/06/22 14.55,"@rkivp Anjayyy. W jg sering diomongin shopeefood lg gila""an promo. Ini lansung terintegrasi ma akun shopee kan? Gauš https://t.co/HnWAJUo628",positif
1534078644502790000,07/06/22 14.43,"@ShopeeID A,sudah cukup buat ambil orderan Shopee food. Semoga gacor pakai..... 
#SmartphoneGRATISdariShopee",positif
1534078172278310000,07/06/22 14.41,WOI B****S B****R CEPETAN GK LO BUKA SHOPEE FOOD LO GW MAU BELIIIIIIII INI ASTAGA LAMA BGT BUKANYA DAH JAM 3 NE LEWAT LAGI__,negatif
1534077479169630000,07/06/22 14.39,pertama kali titik rumahku di shopeefood bener __,positif
1534076979082710000,07/06/22 14.37,"@phantem22 @ketololan_tolol Mau nanya bang, kalo daftar driver shopeefood itu lewat online kah?",netral
1534074464563890000,07/06/22 14.27,@ziddyourbae Iya sumpahhh mesti bermasalah sama shopeefood dah plg bener pake goput emg,negatif
1534073085221270000,07/06/22 14.21,asli sebel bgt sm driver shopeefood ini,negatif
1534070296181100000,07/06/22 14.10,"@heemiyaah Punya kenalan pertanian lebih doyan pesen di shopeefood hmmm, malesin.",netral
1534063888701960000,07/06/22 13.45,Baru tau shopeefood skrg ada flash sale nya jg,positif
1534063700490930000,07/06/22 13.44,"sedang berusaha melawan hawa nafsu dari shopeefood, grabfood, sm gofood",netral
1534059680288260000,07/06/22 13.28,@wkangseojin Aku ada shopeefood tapi min 30k ptongan 15k (trgntu g toko),netral
1534056627912860000,07/06/22 13.16,"Duh sampe sekarang voucher blm dibenerin sama @gojekindonesia :')
Sakit hati sih, ga ngelakuin kecurangan tapi dibaš https://t.co/RP3Gl1Ie3Y",negatif
1534051056509850000,07/06/22 12.54,@aerisunda di gofood kalo gak shopeefood __,netral
1534051017032990000,07/06/22 12.53,Agak kaget ya s makan cuma sama nasi ayam goreng perkedel jagung + es lemon tea total 40 rb __ tau gitu shopeefood aja anjeng,negatif
1534050609342480000,07/06/22 12.52,"abang shopeefood ko item manis gituuuuu, aaa sukaaaaaaaaa
kenapa mas nya ga mampir kermh rara sih! temenin rara aja harusnyaaaa__",positif
1534048846380430000,07/06/22 12.45,Ya allah tolong kembalikan diskon 60% sd 35rb di shopeefood,positif
1534048631615290000,07/06/22 12.44,w adalah remaja yg ingin grabfood gofood shopeefood gratis ongkir 100%,positif
1534047399517140000,07/06/22 12.39,"Kenapa ShopeeFood suka lebih lama dari GoFood ya, apa kebetulan aja setiap gua mesen di Shopee restorannya lagi banyak antrian ya",netral
1534041430921950000,07/06/22 12.15,"@FOOD_FESS enak gak nder?? mau kadoin ini ke temen yg lagi kerjaa ah, kebetulan shopeefood lagi promo juga",netral
1534040977454660000,07/06/22 12.14,2 kali dah dikecewakn dengan shopeefood. Oder geprek lama sidai pastu kena cancel__,negatif
1534038385265820000,07/06/22 12.03,mas shopeefood nya lucu,positif
1534038052150350000,07/06/22 12.02,@lumineszen gue dari jam 10 cek gofood grabfood sama shopeefood ga ada yang menarik wkwkwkkwkw never ending saga asš https://t.co/FfORgk2e8o,negatif
1534037555494400000,07/06/22 12.00,"RT @tanyakanrl: __  bantu isi survey dong gais deadlinen nanti malam, kriteri 20-24 tahun domisili jakarta dan pernah memakai shopeefood, adš",netral
1534036190126830000,07/06/22 11.55,"__  bantu isi survey dong gais deadlinen nanti malam, kriteri 20-24 tahun domisili jakarta dan pernah memakai shopeefood, ada fee 300k",netral
1534034579165570000,07/06/22 11.48,Moost mendingan aku bkin ga kecil2 an atau spay thr atau traktir shopeefood 1 orng??,netral
1534033395894090000,07/06/22 11.43,sebel bgt dah sama driver shopeefood yg sengaja di lama lamain trs gmapsnya ga gerak. kesel bgt,negatif
1534032704370800000,07/06/22 11.41,gila grab kok bs lbh murah jauh ya dr gojek dan shopeefood heran,netral
1534032642814880000,07/06/22 11.40,"[cm] bantu isi survey dong gais deadlinen nanti malam, kriteri 20-24 tahun domisili jakarta dan pernah memakai shopeefood, ada fee 300k",netral
1534032455321420000,07/06/22 11.40,ada nggak ya promo gofood/shopee food yang makanannya bisa jd bayar 10rb doang huft,netral
1534031606003820000,07/06/22 11.36,scroll shopeefood dari yg laper bgt sampe dah ga laper lg,negatif
1534029385895780000,07/06/22 11.28,Shopeefood ternyata ada gratis ongkir sampe 12 ribu tp cuma dapet 1 voucher sehari.,positif
1534028323621590000,07/06/22 11.23,shopee food harini tak cun mat,netral
1534028214435140000,07/06/22 11.23,Susah betul nak cari makan kt hicom ni. Aku sampai pening tengok grab dgn shopee food makan untuk sorang sampai rm30++ ni kenapa __,negatif
1534026745657330000,07/06/22 11.17,"@blesszyou wah kalo gitu yuk pesen di ShopeeFood kak, lagi ada promo Hemat 60% lho kak. yuk cek aplikasi Shopee sekarang :D  ^RE",positif
1534023987407090000,07/06/22 11.06,"RT @rekhajuned: ""Kamu tim grabfood, gofood, apa shopeefood?""
...
...
Maaf aku tidak loyal, yang mana diskonnya paling besar, disitu kupenceš",netral
1534018850370430000,07/06/22 10.46,@convomfs Buy. Btw gacoan di deket rumah gofood sm shopee food nya pd tutup____ rame terus soalnya,negatif
1534016174035710000,07/06/22 10.35,Pengen beli ayam geprek ya Allah kuatkan iman gue biar ngga shopeefood mulu.,netral
1534009670938990000,07/06/22 10.09,Lagi lama scroll shopee food fikir nak makan apa dari masa yang diambil utk buat kerja,netral
1534006213499040000,07/06/22 09.55,-ness nasi padang mak acikk kok di shopeefood gaada sih?,negatif
1534001602146680000,07/06/22 09.37,"@BegawanBima Lagi shopeefood mas kebetulan, nah tasnya itu juga kebetulan di motor bagian depan, motornya jg diparkš https://t.co/jRR34iawPj",netral
1534000614258400000,07/06/22 09.33,"Bogor (Kab. Dramaga) in a nutshell:
- Tukang parkir dimana-mana selalu ramah dan useful
- Geprek Ken Dedes &gt; Semuaš https://t.co/HwYcjSzoor",positif
1533998322876160000,07/06/22 09.24,"Rutinitas isuk2 nek rhung sarapan, skrol menu ning shopee food nganti tekan 12an ujung2 e mulih ning omah madang maš https://t.co/lsoyNaYPi6",negatif
1533997733497160000,07/06/22 09.22,punten ada ga sih jasa beli makanan sekitar bara-bateng selain shopeefood gofood? Shopeefood gofood mahal2 bgt skrg itu ini nya :(,negatif
1533995000379280000,07/06/22 09.11,@ngalamfess Kan ada teknologi gofood/ shopeefood ____,positif
1533989434672050000,07/06/22 08.49,"kabeh wes melu promo nang gofood, grabfood, shopeefood, trvaelokaeats. tapi yo podo sepi, gak ono orderan. seng lanš https://t.co/9TqWugDUFM",negatif
1533989199468060000,07/06/22 08.48,"@ShopeeID Mau sarapan beli di shopeefood tapi shopeepay ku sisa 2ribu, kali aja mimin mau nambahin __",negatif
1533986641563750000,07/06/22 08.38,"@ShopeeID isiin shope pay dulu dong biar bisa pesen shopeefood buat sarapan, min",positif
1533982152349470000,07/06/22 08.20,@passivemenish dulu pernah lupa ganti nama di shopeefood malah korongmentah. tiap dateng makanan orang2 dibikin bingung dah. :)),negatif
1533980441702580000,07/06/22 08.13,"@ManusyaLain @convomfs Sad bangett sihh ______ mending shopeefood aja __ kalau gaada saldo minjem kompor tetangga, tapiš https://t.co/ZjnSMyj05b",positif
1533973980893560000,07/06/22 07.47,"@Farahrasyid_ @mie_gacoan Gw mesen lewat shopeefood bacaannya sibuk mulu, gila emng gacoan",negatif
1533962460788850000,07/06/22 07.02,"@kenanganmaniiss Anda laper? Males keluar, Ada Gofood, Grabfood, Shopeefood",positif
1533958669557110000,07/06/22 06.47,@minadiaaw @i_m_mortal_ Ka Im maaf masi punya link paket shopeefood yg 1 rupiah yg sempet kemarin di retweet.. lupa di bookmark ______,netral
1533953587696390000,07/06/22 06.26,"@merapi_uncover @Mei2Namaku Hayoo iki pasukan shopee food kudu patroli,,, kudu kecekel Klitih e...",netral
1533944342020500000,07/06/22 05.50,"@convomf ke dana sih kalo kata aku, soalnya kalo spay masa iya ga kegoda buat co dan shopee food__",netral
